0.557
1.068
1.556
2.067
2.554
3.042
3.529
4.040
4.551
5.062
5.550
6.060
6.548
7.036
7.546
8.057
8.568
9.056
9.567
10.054
10.542
11.053
11.540
12.051
12.562
13.050
13.560
14.048
14.536
15.023
15.534
16.045
16.556
17.067
17.554
18.065
18.553
19.040
19.528
20.039
20.550
21.060
21.548
22.059
22.547
23.034
23.545
24.056
24.567
25.054
25.565
26.053
26.540
27.051
27.539
28.050
28.561
29.048
29.559
30.070
30.557
31.045
31.533
32.044
32.554
33.065
33.553
34.064
34.551
35.039
35.527
36.037
36.548
37.059
37.570
38.058
38.545
39.033
39.544
40.054
40.565
41.053
41.564
42.051
42.539
43.050
43.537
44.048
44.559
45.070
45.558
46.068
46.556
47.044
47.531
48.042
48.553
49.064
49.551
50.062
50.550
51.037
51.525
52.036
52.547
53.058
53.568
54.056
54.544
55.031
55.542
56.053
56.564
57.051
57.562
58.050
58.538
59.048
59.536
60.047
60.558
61.068
61.556
62.067
62.555
63.042
63.530
64.041
64.551
65.062
65.550
66.061
66.548
67.036
67.547
68.058
68.569
69.056
69.567
70.055
70.542
71.030
71.541
72.052
72.562
73.050
73.561
74.048
74.536
75.047
75.535
76.045
76.556
77.067
77.555
